[2026-02-25T00:00:00.000Z] [INFO] Access log initialized
[2026-02-25T13:01:05.756Z] GET / | Status: 304 | Duration: 24ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:47.670Z] GET /media/logo.png | Status: 304 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:47.676Z] GET /media/health-report.png | Status: 304 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:47.693Z] GET /media/whatsapp.png | Status: 304 | Duration: 19ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:47.691Z] GET /media/doctor-patient.png | Status: 404 | Duration: 17ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:47.746Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:47.747Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:50.715Z] GET /auth/login | Status: 302 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:50.732Z] GET /doctor/dashboard | Status: 200 | Duration: 13ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T00:29:50.754Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:50.758Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:50.785Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:56.612Z] GET /doctor/dashboard | Status: 304 | Duration: 8ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T00:29:56.629Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:29:56.631Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T00:32:26.722Z] GET /doctor/dashboard | Status: 200 | Duration: 9ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T00:32:26.740Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:32:26.742Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:32:39.798Z] GET /doctor/dashboard? | Status: 200 | Duration: 8ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T00:32:39.820Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-28T00:32:39.823Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T00:32:49.213Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T00:32:49.227Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:01:38.849Z] GET /doctor/dashboard? | Status: 200 | Duration: 18ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:01:38.891Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 17ms | IP: ::1 | User: anonymous
[2026-02-28T01:01:38.903Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T01:01:38.917Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T01:01:38.922Z] GET /media/logo.png | Status: 200 | Duration: 35ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:40.849Z] GET /doctor/dashboard? | Status: 200 | Duration: 14ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:03:40.879Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:40.888Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:40.898Z] GET /media/logo.png | Status: 200 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:40.914Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:52.432Z] GET /doctor/dashboard? | Status: 200 | Duration: 12ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:03:52.459Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:52.464Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:52.494Z] GET /media/logo.png | Status: 200 | Duration: 28ms | IP: ::1 | User: anonymous
[2026-02-28T01:03:52.507Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-28T01:05:37.255Z] GET /doctor/dashboard? | Status: 200 | Duration: 14ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:05:37.279Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:05:37.289Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T01:05:37.300Z] GET /media/logo.png | Status: 200 | Duration: 22ms | IP: ::1 | User: anonymous
[2026-02-28T01:05:37.314Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:24.427Z] GET /doctor/dashboard? | Status: 200 | Duration: 9ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:06:24.453Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:24.457Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:24.470Z] GET /media/logo.png | Status: 200 | Duration: 15ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:24.489Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:35.025Z] GET /doctor/dashboard? | Status: 200 | Duration: 9ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:06:35.048Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:35.050Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:35.063Z] GET /media/logo.png | Status: 200 | Duration: 14ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:35.068Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:35.995Z] GET /doctor/dashboard? | Status: 200 | Duration: 5ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:06:36.026Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:36.030Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:36.043Z] GET /media/logo.png | Status: 200 | Duration: 15ms | IP: ::1 | User: anonymous
[2026-02-28T01:06:36.054Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:07:24.883Z] GET /doctor/dashboard? | Status: 200 | Duration: 9ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:07:24.910Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T01:07:24.914Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:07:24.923Z] GET /media/logo.png | Status: 200 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-28T01:07:24.950Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:09:02.258Z] GET /doctor/dashboard? | Status: 200 | Duration: 7ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:09:02.319Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:09:02.320Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T01:09:02.331Z] GET /media/logo.png | Status: 200 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-28T01:09:02.348Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.000Z] GET /doctor/dashboard? | Status: 200 | Duration: 13ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:12:51.031Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.036Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.049Z] GET /media/logo.png | Status: 200 | Duration: 16ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.070Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.743Z] GET /doctor/dashboard? | Status: 200 | Duration: 5ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:12:51.765Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.769Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.782Z] GET /media/logo.png | Status: 200 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:51.802Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.313Z] GET /doctor/dashboard? | Status: 200 | Duration: 6ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:12:52.335Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.339Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.350Z] GET /media/logo.png | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.379Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.498Z] GET /doctor/dashboard? | Status: 200 | Duration: 7ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:12:52.544Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.554Z] GET /media/logo.png | Status: 200 | Duration: 16ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.558Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.582Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.668Z] GET /doctor/dashboard? | Status: 200 | Duration: 5ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:12:52.691Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.702Z] GET /media/logo.png | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.725Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:52.731Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:53.174Z] GET /doctor/dashboard? | Status: 200 | Duration: 4ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:12:53.202Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:53.205Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:53.216Z] GET /media/logo.png | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-28T01:12:53.240Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:13.728Z] GET /doctor/dashboard? | Status: 200 | Duration: 6ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:16:13.758Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:13.765Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:13.776Z] GET /media/logo.png | Status: 200 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:13.798Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:32.639Z] GET /doctor/dashboard? | Status: 200 | Duration: 8ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:16:32.662Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:32.665Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:32.679Z] GET /media/logo.png | Status: 200 | Duration: 14ms | IP: ::1 | User: anonymous
[2026-02-28T01:16:32.704Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:01.908Z] GET /doctor/dashboard? | Status: 200 | Duration: 10ms | IP: ::1 | User: doctor@medipoint.com
[2026-02-28T01:17:01.932Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:01.936Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:01.943Z] GET /media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:01.975Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.692Z] GET /auth/logout | Status: 302 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.701Z] GET / | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.733Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.742Z] GET /media/logo.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.745Z] GET /media/world.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.747Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.747Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.749Z] GET /media/medical-appointment.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.750Z] GET /media/health-report.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.754Z] GET /media/doctor-patient.png | Status: 404 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.760Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.762Z] GET /media/whatsapp.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:14.768Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:16.096Z] GET /auth/login | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:16.116Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:16.121Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:16.144Z] GET /vendor/fontawesome/webfonts/fa-regular-400.woff2 | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:50.108Z] POST /auth/login | Status: 302 | Duration: 131ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:50.121Z] GET /admin/dashboard | Status: 304 | Duration: 9ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:17:50.137Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:50.139Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:50.141Z] GET /media/world.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:50.149Z] GET /admin/media/whatsapp.png | Status: 404 | Duration: 5ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:17:50.154Z] GET /admin/media/twitter.png | Status: 404 | Duration: 4ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:17:50.158Z] GET /admin/media/facebook.png | Status: 404 | Duration: 7ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:17:50.161Z] GET /admin/media/instagram.png | Status: 404 | Duration: 9ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:17:59.274Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-28T01:17:59.287Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:00.494Z] GET /admin/dashboard | Status: 304 | Duration: 7ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:00.511Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:00.512Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:00.517Z] GET /media/world.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:00.528Z] GET /admin/media/whatsapp.png | Status: 404 | Duration: 4ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:00.536Z] GET /admin/media/twitter.png | Status: 404 | Duration: 7ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:00.540Z] GET /admin/media/facebook.png | Status: 404 | Duration: 9ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:00.544Z] GET /admin/media/instagram.png | Status: 404 | Duration: 12ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:00.545Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:00.559Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:01.255Z] GET /admin/dashboard | Status: 304 | Duration: 5ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:01.274Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:01.275Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:01.277Z] GET /media/world.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:01.285Z] GET /admin/media/whatsapp.png | Status: 404 | Duration: 5ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:01.294Z] GET /admin/media/facebook.png | Status: 404 | Duration: 8ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:01.302Z] GET /admin/media/instagram.png | Status: 404 | Duration: 16ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:01.289Z] GET /admin/media/twitter.png | Status: 404 | Duration: 4ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:01.319Z] GET /media/logo.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:02.582Z] GET /admin/dashboard | Status: 304 | Duration: 5ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:20:02.597Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:02.598Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:02.599Z] GET /media/world.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:20:02.610Z] GET /admin/media/whatsapp.png | Status: 404 | Duration: 3ms | IP: ::1 | User: admin@medipoint.com
